,movie,names,reviews
1027,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Roopan Prakash', 'Needs to be improved with shops as well as in gaming area.. only pvr cinemas is good but shop wise the mall is not developed well.. some changes should be made on this mall.'
1028,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Vivek V', 'Well maintained theatre in around redhills and cost of popcorn should be reduced.cost of snacks more than movie ticket'
1029,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Venkat Lokesh'," ""Nice place for one Time visit cost of the food was higher and it won't worth for the amount 😒"""
1030,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Dinesh Karthik (Dinnu)'," ""Shopping mall for with it for PVR theater and KFC & Domino's apart from nothing"""
1031,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['ashok kumar', 'Place was very neat and perfect best place to watching movies Nearby pvr'
1032,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Priya'," 'I have enjoyed the experience of watching movie in PVR Redhills branch. But it\'s just hard to know that ""Demon Slayer"" (Anime movie) doesn\'t released here 😔.'"
1033,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Baalaji MsB', 'not a big mall for shopping but screen is good for movie'
1034,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Goutham Radhakrishnan', '' '' '' '' '' '' '' 'Well maintained mall right from parking space to theater had a good experience.' 'Parking =50 for bikes 100 for cars. …More'
1035,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['nandhagopal s', 'Wonderful atmosphere.. I enjoyed.. but snacks more expensive...'
1036,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['SKILL SET ADVISORY Sankar Narayanan', 'Wow fantastic place had lot of fun games food was awesome with a affordable rate parking is also good with nominal charges they charge ₹90 for 4 hrs car parking (covered) VR games are stunning'
1037,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Thameem Ansari_STA (Simply Cool guy)'," '3 years ago' 'Same as like other screens in chennai.' ""Pvr is known for it's ambience security & cleanliness especially their red theme..."""
1038,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Suresh Gopikrishnan', 'Not a big mall. But has PVR cinemas a big plus. Parking charges are a bit high.'
1039,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Dinesh Kumar', 'செக்யூரிட்டி   பாதுகாப்பு  ரொம்ப  ரொம்ப  அருமையாக  இருந்தது  மற்றும்   தியேட்டர்  உள்ளே   ஒருவர்  காலை  முன் சீட்டு  மேல்  வைத்த  அடுத்த  நொடியில்  கண்காணித்து   உடனடியாக  வந்து  காலை  கிழே  வைக்கும்  படி  சொன்னார்கள்  மற்றும்  உங்களுக்கு …More' 'See translation (English)'
1040,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Balaji Subramanian', 'Guess what 270 for a popcorn 🍿 here is the best part 60rs for 500ml water bottle & only 10rs difference between regular and large popcorn Go for the larger one.'
1041,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['DENILA', 'Good place to watch  movies by the way the popcorn rate is .....😯 Quite shocking.'
1042,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Jagan athan'," ""Nice experience super the brand pvr get more attention to the out of city it's really good totally 5 screens 5th one big screen."" 'Our favorite place in our area'"
1043,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Logesh R', 'Good place for movies only there is only less shopping places but good theatre atmosphere it good parking lot and have clean place and will be good to spend time with friends in this area and have the maxx show room for women and kids have separate shops in different floor'
1044,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Deepan Selvam', 'NEW' 'Good mall in redhill' 'But parking costs too high'
1045,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Atchaya'," 'Only thing that is there PVR and very few restaurants unlike other malls' ""May be some games to play if you got kids and that's it!!!"""
1046,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['ARUNKUMAR MUTHUKRISHNAN'," 'NEW' ""They don't start the movie at the right time. The foods are very costly"""
1047,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Vaishnavi Sivakumar'," '' '' '' '' ""Screen 5 is huge and amazing ! Great theatre experience ! Redhills 's new crown ! …More"""
1048,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Kowsalya R'," ""Best place to spend time with family and friends. We mostly go for cinema. But many shops are not yet opened but otherwise it's good"""
1049,'PVR SKLS Galaxy Mall - Red Hills Chennai', ['Naresh Subramani', 'பைக் பார்க்கிங் ஒரு மணி நேரத்திற்கு 20 ரூபாய் மிக அதிகம் திரைப்படம் பார்க்க வருபவர்கள் இரண்டு மணி நேரம் அல்லது மூன்று மணி நேரம் செலவிடுகிறார்கள் எனவே 40 ரூபாய் முதல் 60 ரூபாய் வரை செலவாகிறது மேலும் திரையரங்கில் விற்கப்படும் பாப்பான்கள் 400 …More' 'See translation (English)'
1050,'Ega Multiplex', ['Deepak M', 'NEW' 'The Ega theatre complex in Chennai is active in the cinema field for more than 30 years. Located in the city of Chennai it is designed to treat movie goers to the best possible cinema experiences. A theatre with 500 plus seats categories …More'
1051,'Ega Multiplex', ['Kishore Kumar'," 'NEW' ""I've recently visited this theatre with friends 😁 The theatre ambience was neat and clean The main was so huge and The screen was Good 👍. The audio 🔊 in the theatre was Just feel onto our hears They are Using Qube Digital audio Which …More"""
1052,'Ega Multiplex', ['Ganesh Audit', 'I visited here in June 2023 at that time the theatre is on the renovation. The auditorium will be upgraded to Push back seats. If you want to go to see a movie in this theatre pic the balcony front seats for seamless view'
1053,'Ega Multiplex', ['Eswar Hema', '' '' 'Worst experience. Got 2 tickets for vidhuthalai movie when we go the screen was changed without any intimation. Someone was already sitting in our seats they also have same tickets. Unable to watch movie.  They asked us to wait for 3 hrs …More'
1054,'Ega Multiplex', ['Nanthinee Thirunavukkarasu', 'First time watched in balcony view google nice ambience and good audio effect google. Pop corn also good google. It seems like interior work on progress  so entrance itself fully dust and clumsy google. Rest all good .'
1055,'Ega Multiplex', ['ruffina mariadharshini', '' '' '' 'The Pepsi served here has been mixed with alcohol and was evident through its smell and taste of the Pepsi which was ferminted.' 'The manager and people who serve food at the EGA food court did not respond to …More'
1056,'Ega Multiplex', ['Suriya P'," 'NEW' ""Ega main Screen's Sound System & Picture quality was top notch. Parking also spacious for two wheelers. Staffs also friendly. Especially I have to appreciate these guys for placing free drinking water."""
1057,'Ega Multiplex', ['Dinesh R', 'Very nice place.... very good quality of sound they are not allowed bags inside wheels chair accessible is available... popcorn taste was not good..'
1058,'Ega Multiplex', ['Dennie John'," ""It's okay. I've been going here since the 90's and it's pretty much the same. They have done the bare minimum to maintain the place and make it look a little more modern. The screen is clear but it's still small compared to the newer theatres. The cheese popcorn was quite nice."""
1059,'Ega Multiplex', ['rana pratap'," '' '' '' 'Recently watched PS-1 in anuega screen balcony...' ""First time for this screen expect a large screen and good balcony but it's a small screen and three rows balcony with 38 seats and sound quality was soooooo …More"""
1060,'Ega Multiplex', ['srivatsan satish', 'Nice theatre. But we need to buy a ticket when we booked online. That an unnecessary crowd.  They should allow online booking without ticket. Rest all are nice. Dolby audio is good .'
1061,'Ega Multiplex', ['Ghilli sarath', 'One of the best theater I have ever experienced watched thunivu ..picture quality and audio was very nice I think only one speaker is having some issue because I can hear an echo or an sound delay only from one side...it would be better if they fix this issue..thank you'
1062,'Ega Multiplex', ['Teja Surya', '' '' '' '' '' 'Fantastic theatre with two screens and balconies in Ega and Anuega respectively.' 'The Dolby Atmos music system is awesome  audio is loud and clear. …More'
1063,'Ega Multiplex', ['Purushoth', '' '' 'Had a aweful Dolby Atmos. Perfect sound effects.. Book your seats in Gold or platinum so that you also have a amazing experience. Parking is backside of the theatre which is very spacious where they charge rs.30/- rs for bikes and rs.50/- …More'
1064,'Ega Multiplex', ['Sethumuthu ramalingam', '' '' '' '' 'Big parking' 'Pepsi and popcorn quantity and quality is good' 'Variety of snacks not available …More'
1065,'Ega Multiplex', ['Ram kumar'," 'Good ambience and Good screen quality.' ""Anu ega small screen but it's look ok to experience good movie. Snacks too high cost. Theatre staff very good response."" 'Over all Good theatre.'"
1066,'Ega Multiplex', ['Jahu Diaries', 'Comparatively the facilities can be improved.. price list can be displayed for the food beverages. Mirror can be placed in rest room. Not able to see the seat numbers properly.. picture and sound quality are great'
1067,'Ega Multiplex', ['Karthikeyan S'," ""Worst experience ever. We requested tickets for the Thalainagaram 2 film but they did not offer them to anyone. They are exclusively giving out Porthozil movie tickets. The management response was the worst. It's a waste of money and time."""
1068,'Ega Multiplex', ['karthik m'," ""Worst experience ever. We requested tickets for the Thalainagaram 2 film but they did not offer them to anyone. They are exclusively giving out Porthozil movie tickets. The management response was the worst. It's a waste of money and time. …More"""
1069,'Ega Multiplex', ['Athique A', 'Theatre has the best experience of Dolby Atmos sound system in the middle row. Try booking that and experience entertainment like never before for the affordable price.'
1070,'Ega Multiplex', ['Bala G', '6 months ago' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' 'They Recently Renovated The Technology With 4K RGB Laser Projection & Atmos Sound Setup on EGA Main Screen & Anu EGA Screen Remains With 2K Only. …More'
